"eis","SCC","POLL","ANN_VALUE","STKHGT","STKDIAM","STKTEMP","STKFLOW","STKVEL","NAICS"
3052211,31000220,"VOC",0.0644,12.192,0.204216,299.666666666667,0.0199548817933824,0.6096,486210
3052311,20200254,"VOC",6.475,6.096,0.48768,644.111111111111,5.12149814201549,27.432,211111
3052411,30601201,"VOC",0.0526,12.192,0.204216,449.666666666667,0.0098769160912896,0.301752,211111
3055511,30502760,"PM25-PRI",0.0104348,21.336,0.201168,294.111111111111,0.0009656044687872,0.03048,327992
3055811,40201330,"VOC",27.7,14.6304,1.0668,294.111111111111,60.994487559168,68.2752,323111
3056311,39999999,"NH3",0.00129,11.09472,0.70104,405.777777777778,3.4008532756992,8.74776,331318
3056511,39999999,"NH3",0.1275,3.048,0,295.222222222222,NA,NA,333996
3058111,10200602,"PM25-PRI",0.4422,33.528,1.524,477.444444444444,114.6832286976,62.9031,622110
3058211,10300501,"VOC",0.0105,9.144,0.1524,826.888888888889,0.876887788414464,48.1023168,325412
3058411,10200602,"VOC",0.16,18.288,0.6096,533,1.24545986365594,4.270248,311225
3058511,50200601,"VOC",0.008,4.572,0.3048,1088.55555555556,0.471956882148864,6.4702944,562212
3058611,39000699,"PM25-PRI",0.1571,0.3048,0.03048,1033,0.2237030880768,304.8,562212
3058711,40299998,"VOC",22.09,4.572,1.12776,294.111111111111,16.2349826071311,16.2507168,238910
3058811,30203202,"VOC",5.9505,0.3048,0.03048,310.777777777778,0.2237030880768,304.8,311812
3059911,30490003,"PM25-PRI",0.0203402,36.576,1.2192,299.666666666667,0.047204183268864,0.0399288,331314
3063611,20200201,"PM25-PRI",0,14.3256,3.44424,808,NA,12.00912,486210
3063711,20100201,"NOX",12.2,27.432,6.43128,815.222222222222,847.63082251561,26.0604,221112
3064111,10200602,"NOX",0.0104,7.62,0.6096,477.444444444444,0.9882579460608,3.38328,326220
3068911,20200253,"SO2",0.00713517,8.2296,0.3048,863.555555555556,2.8076153395968,38.4048,486210
3073011,40400152,"VOC",2.5579,0.3048,0.03048,294.111111111111,0.047204183268864,64.3167624,424710
3074411,30199998,"NH3",0.025,14.56944,0.79248,369.666666666667,2.4833874461184,4.96824,3251
3082311,30900198,"PM25-PRI",65.2785,25.54224,1.2192,294.111111111111,481.386392064,NA,336611
3083211,10300602,"NOX",1.0553,31.0896,1.0668,433,13.66287848064,15.28572,611310
3087211,20200201,"NOX",2.19,12.58824,3.2004,1033,131.10699972096,16.764,486210
3087511,10300903,"NOX",21.58,34.1376,0.97536,533,9.05936059153935,12.13104,321918
3091911,20200252,"SO2",0.00041357,10.9728,0.25908,616.333333333333,2.02937211797023,38.1,486210
3094311,20200201,"SO2",0.01,13.1064,2.31648,761.333333333333,74.4680027915933,17.6784,486210
3094411,40202201,"VOC",36,2.7432,0.70104,294.111111111111,7.886241775872,21.21408,32613
3094811,39999999,"NH3",0.3275,14.53896,0.79248,369.666666666667,2.4833874461184,4.96824,325998
3095011,10200903,"VOC",0.596,12.4968,0.9144,530.222222222222,10.4483755406781,15.91056,321918
3096011,10200602,"SO2",0.076,11.5824,0.6096,471.888888888889,3.7349920654848,12.8016,333415
3096111,10300602,"PM25-PRI",0.1295,12.192,0.6096,488.555555555556,3.1460016563712,10.78992,92811
3096311,10200602,"VOC",0.214,38.1,0.54864,594.111111111111,4.25644396379182,18.01368,323111
3097011,10200911,"PM25-PRI",27.2132,15.24,0.6096,366.333333333333,2.35695838945444,8.0772,321992
3097211,10200602,"PM25-PRI",2.0596,18.288,1.524,379.666666666667,11.11436228736,6.096,32213
3098211,39999999,"NH3",1.9,3.048,0,295.222222222222,NA,NA,311411
3098511,30203299,"NOX",0.51,8.2296,0.3048,372.444444444444,0.3454655284224,4.7244,311812
3098611,10100903,"VOC",0.72,21.336,1.2192,533,8.0023408468992,6.858,321918
3099511,30510202,"PM25-PRI",0,56.388,0.3048,298,0.28316846592,3.87096,327310
3099611,30500618,"PM25-PRI",0,16.4592,0.19812,294.111111111111,0.259569205970227,8.41248,327320
3099811,30500252,"VOC",0,6.7056,1.0668,383,16.508721563136,17.8308,324121
3099911,30510502,"PM25-PRI",0.14,28.6512,0.70104,299.666666666667,7.079211648,18.34896,423320
3100111,40200401,"VOC",20.28,12.192,0.6096,294.111111111111,NA,1.00584,339992
3100411,30502002,"PM25-PRI",0,12.192,0.6096,294.111111111111,NA,12.4968,212312
3100611,30501801,"SO2",0,7.62,0.6096,366.333333333333,4.615645994496,15.81912,327992
3100911,30501214,"PM25-PRI",0.37,46.6344,0.3422904,294.111111111111,1.302574943232,14.3256,327212
3101011,30299998,"PM25-PRI",32.44,41.148,2.1336,339.111111111111,67.6397831767308,18.92808,311919
3101311,30701399,"PM25-PRI",0.005,10.3632,0.6096,294.111111111111,4.0011704234496,13.716,322219
3101911,39999999,"NH3",0.7005,15.24,0.6096,294.111111111111,NA,15.24,311412
3109711,20100802,"SO2",17.3,21.336,0.6096,394.111111111111,NA,9.144,2211
3111211,10200902,"PM25-PRI",31.1376,27.432,1.8288,433,31.9293399791278,12.16152,312140
3111411,20200201,"VOC",0,19.29384,3.13944,616.333333333333,61.6712601927168,7.9248,48621
3111611,50100402,"SO2",1.8,9.144,0.3048,1033,0.339802159104,4.572,562212
3112711,39999999,"NH3",7.99,3.048,0,295.222222222222,NA,NA,311615
3113011,20200201,"NOX",22.1,20.66544,1.88976,783,92.1543455490048,33.19272,486210
3113111,20200253,"PM25-PRI",0.000148,3.6576,0.1524,755.222222222222,0.3284754204672,18.04416,48621
3113611,10200602,"SO2",0.151645,45.72,2.7432,399.666666666667,64.3114068698839,10.88136,611310
3113811,20200201,"SO2",0.122,14.0208,0.6096,749.666666666667,15.2429585204736,52.21224,48621
3114611,39999999,"NH3",4.74,3.048,0,295.222222222222,NA,NA,311611
3115211,30200804,"PM25-PRI",0.03,38.1,0.2286,294.111111111111,0.5436834545664,13.22832,311119
3115511,10100601,"NOX",0.8636,24.384,2.286,421.888888888889,110.532332947795,26.94432,221122
3116011,31000205,"VOC",19.7219,15.24,0.381,810.777777777778,0.114235822521446,1.0021824,486210
3116311,20200252,"VOC",0.0168,16.764,0.54864,616.333333333333,4.9694536659244,21.0312,211111
3116511,20200201,"NOX",18.2343,10.668,1.072896,644.111111111111,21.4829749345577,23.7744,486210
3116711,20200201,"VOC",0.001,7.62,0.762,698,4.86253208487767,10.668,486210
3116811,40400331,"VOC",0.9041,17.6784,0.9144,290.222222222222,0.020005852117248,0.03048,486910
3118411,10200603,"PM25-PRI",0.03224,12.192,0.3048,298.555555555556,0.005181982926336,0.070104,332311
3118811,39999999,"NH3",17.155,17.58696,0.70104,382.444444444444,3.7916257586688,9.6012,3251
3118911,30700808,"PM25-PRI",2.13,26.8224,0.9144,293,11.3090632611573,17.2212,321113
3119011,10200602,"VOC",0.27038,26.5176,0.762,444.111111111111,5.78241334147277,12.67968,311613
3123211,30500206,"VOC",0.51,0.3048,0.03048,294.111111111111,0.2237030880768,304.8,324121
3123311,20200202,"VOC",1.61,9.144,0.39624,588.555555555556,5.41228383966874,43.9021728,486210
3123411,40201728,"VOC",1.5837,21.336,0.9144,588.555555555556,6.32504907271526,9.6304608,332812
3123611,10200603,"NOX",1.4,6.096,0.36576,494.111111111111,4.08518650728806,38.881812,331210
3123711,10200205,"NOX",6.5,11.2776,1.00584,294.111111111111,0.0028316846592,0.0036576,611310
3123811,40201627,"VOC",10.2537,7.62,1.0668,296.888888888889,10.19406477312,11.4104928,332117
3123911,30904001,"NH3",0.912095,21.336,0.3048,294.666666666667,0.556907421924864,7.6303632,331210
3124011,30800722,"VOC",3.49,6.7056,0.79248,294.111111111111,0.248253794072064,0.5001768,336211
3125711,20100102,"NOX",0.0165385,17.8308,0.24384,766.333333333333,1.80283734523423,NA,521110
3127911,10500206,"PM25-PRI",0.0834285,21.336,0.82296,399.666666666667,1.30729252987423,NA,622110
3128011,10500206,"VOC",0.00278321,12.192,1.0668,408,0.377557010665114,NA,611310
3128111,10100602,"SO2",0.00294942,11.8872,1.28016,510.777777777778,10.1775447248182,NA,622110
3139411,20200201,"PM25-PRI",0,9.7536,2.46888,580.777777777778,222.522275573914,46.482,48621
3140111,20200252,"SO2",1e-04,9.7536,0.661416,671.888888888889,9.42055329655895,27.432,486210
3152411,38500110,"PM25-PRI",0.20796,74.3712,1.8288,303.555555555556,70.3201680929051,NA,611310
3152811,10200602,"NOX",1.17936,7.62,1.12776,455.777777777778,8.18592745840911,NA,482111
3152911,40202499,"VOC",1.02682,10.9728,0.795528,304.666666666667,4.10594275584,NA,481111
3157611,30290003,"VOC",0.017066,18.288,0.79248,371.333333333333,5.0488937473536,NA,311812
3160811,20200252,"SO2",0,10.9728,0.6096,644.111111111111,4.34191553354511,14.9352,486210
3161011,20200254,"VOC",4.00222,6.4008,0.3048,745.777777777778,2.8628331904512,39.3192,486210
3163311,30905148,"VOC",0,20.7264,0.6096,293,1.65181510730511,NA,326211
3163511,40201004,"SO2",0,18.288,0.2538984,355.222222222222,0.892450727301427,NA,333111
3163611,10200602,"PM25-PRI",0,77.724,1.5621,442.444444444444,33.3062749615104,NA,311224
3163711,20200102,"NOX",0,11.24712,0.1524,755.222222222222,0.7079211648,NA,221112
3163911,40400199,"VOC",1.5,5.4864,0.0509016,316.333333333333,0.0660716981531136,NA,486910
3164011,20300101,"SO2",0,39.624,1.524,755.222222222222,3.39802159104,NA,622110
3164211,30102053,"SO2",0,5.9436,0.3715512,295.222222222222,2.1237634944,NA,325910
3164411,20200401,"SO2",0,53.0352,0.2033016,810.777777777778,0.519141243625114,NA,524113
3164511,30800802,"SO2",0,10.668,0.762,293,2.69010042624,NA,326140
3164711,30900205,"NOX",0,18.288,0.6096,294.111111111111,4.4995469234688,NA,332420
3164811,20100201,"VOC",0.17,60.96,5.6388,367.444444444444,554.94501065403,NA,221112
3164911,50100410,"VOC",0.24,12.192,3.3528,866.333333333333,4.16738464957532,NA,221118
3165011,20200102,"SO2",0.001,3.87096,0.1271016,780.777777777778,1.74337196739103,NA,562212
3166611,20200201,"SO2",1.99866,11.8872,3.389376,673,59.6763383503104,6.7056,486210
3166711,31000205,"VOC",0.0070675,48.768,0.4572,810.777777777778,0.325643735808,1.98351648,211112
3167511,20200253,"PM25-PRI",0.592694,8.8392,0.353568,809.666666666667,3.36356848379151,34.1376,486210
3167611,10100222,"SO2",1544.6,144.4752,4.977384,358,699.824503368788,35.9664,221112
3167711,20200254,"NOX",11.3547,6.4008,0.252984,579.666666666667,1.288416519936,25.6032,486210
3167811,10100604,"PM25-PRI",0.51832,37.7952,3.048,395.777777777778,125.697536239212,17.3736,221112
3168211,30200801,"VOC",2.40919,15.24,0.9144,383,10.774560128256,16.40729256,311611
3168311,20200254,"VOC",2.21162,9.144,0.405384,658,3.2252888268288,24.9936,211111
3172211,31502001,"VOC",0.0045,31.6992,0.9144,333,NA,8.10768,622110
3172311,40400250,"VOC",29.72,7.62,0.252984,293,0.689452917452698,13.716,493190
3172411,40400250,"VOC",13.02,10.668,2.4384,1255.22222222222,53.0914482298976,11.36904,493190
3173311,30700898,"NOX",2.65303,8.2296,21.336,344.111111111111,10.8976251435448,0.03048,321113
3176011,10201002,"PM25-PRI",1.2852,16.1544,2.4384,505.222222222222,9.10952388527708,1.95072,313210
3176811,40202501,"PM25-PRI",0.263,11.2776,0.966216,293,9.4758929098537,12.92352,337215
3177611,30400524,"PM25-PRI",0.0164461,24.78024,0.509016,287.444444444444,1.73676564708111,8.567928,335911
3177911,20100202,"NOX",0.0348,4.8768,0.204216,879.111111111111,2.27714452565023,69.52186248,486210
3180411,30101899,"SO2",0,10.668,0.4062984,373,0.235972777705114,NA,326140
3180511,20200202,"SO2",0.005,11.33856,0.4383024,560.777777777778,0.112420712654899,NA,486210
3180711,20200202,"PM25-PRI",0.36698,21.336,0.6096,796.888888888889,3.29371931830303,NA,486210
3180911,39999999,"NH3",3.2,3.048,0,295.222222222222,NA,NA,42469
3186611,10300208,"SO2",46.5151,56.388,2.1336,505.222222222222,12.8360265601536,3.5902392,922140
3186711,30500302,"PM25-PRI",0.0585714,13.716,0.9144,294.111111111111,14.01683906304,21.3509352,327120
3186811,10300207,"VOC",0.7602,59.7408,2.4384,449.666666666667,47.0399455586304,10.070592,611310
3187411,39999999,"NH3",0.1,17.86128,1.0668,404.666666666667,11.0039265856512,12.13104,311411
3188011,10200501,"SO2",0.392,60.96,2.4384,466.333333333333,12.0346598016,2.580132,611310
3188211,40500201,"VOC",8.3,15.24,1.2192,299.666666666667,0.728677413351936,0.6199632,323111
3188611,10300102,"VOC",0.3226,64.008,5.4864,505.222222222222,4.05165936092314,0.1700784,922140
3188711,10200206,"VOC",0.7943,0.3048,0.03048,519.111111111111,0.2237030880768,304.8,611310
3188811,30400340,"PM25-PRI",0.0247059,6.096,0.6096,294.111111111111,16.5181510730511,56.602884,331513
3188911,10300208,"VOC",1.9142,76.2,3.6576,421.888888888889,52.2271104678927,4.9703736,622210
3189011,40201301,"PM25-PRI",1.7,27.432,0.9144,306.333333333333,7.079211648,10.7804712,326113
3189211,20200202,"VOC",0.0882,17.0688,0.36576,788.555555555556,2.5088726080512,23.88108,486210
3189311,20300201,"PM25-PRI",5.46,14.9352,1.524,671.888888888889,25.2482348773647,13.8406632,486210
3189411,10300602,"SO2",0.01,9.7536,0.6096,505.222222222222,2.81800762229606,9.6603312,486210
3189511,40400153,"VOC",2.6524,0.3048,0.03048,294.111111111111,0.004728913380864,6.4431672,424710
3189611,40400250,"VOC",6.2162,7.0104,2.286,366.333333333333,0.188788416228864,0.0460248,424710
3189711,30800799,"VOC",0.1,7.9248,0.36576,293,2.1237634944,20.205192,326121
3189811,40202599,"VOC",15.31,9.144,0.3048,294.111111111111,0.047204183268864,0.6501384,332812
3189911,10200601,"SO2",0.07,20.7264,0.9144,1088.55555555556,14.4496054295055,22.0010736,333912
3190211,10200602,"SO2",0.192,10.668,0.3048,294.111111111111,0.047204183268864,0.6501384,541380
3190411,50300601,"VOC",0.267,10.668,2.8956,1144.11111111111,10.9491901211889,1.6599408,562212
3190511,20200202,"VOC",1.191,16.4592,0.762,560.777777777778,25.6814826302223,56.291988,486210
3190611,20200202,"VOC",0.16,9.144,0.3048,421.888888888889,0.471956882148864,6.4702944,486210
3190811,20200202,"SO2",0.02,9.144,0.36576,785.777777777778,13.8162708386289,131.4453048,486210
3191111,49099998,"VOC",16.8,3.048,0.6096,295.222222222222,0.093926980145664,0.32004,333511
3191411,20200202,"NOX",1.37,0.3048,0.03048,748.555555555556,0.2237030880768,304.8,486210
3191711,49099998,"VOC",78.6,7.62,0.9144,294.111111111111,0.071273502872064,0.1100328,333511
3191811,30200907,"VOC",12.6,0.3048,0.03048,338.555555555556,0.030214075313664,41.1672024,312120
3193411,10200902,"PM25-PRI",5.56,12.192,0.85344,446.888888888889,6.26603676441754,10.7204256,321113
3193911,10100202,"SO2",4712.44,159.7152,9.35736,327.444444444444,1151.55177084695,16.7508936,221112
3194111,40500101,"VOC",1.8464,0.3048,0.03048,310.777777777778,0.2237030880768,304.8,322220
3194211,30900201,"PM25-PRI",0.0831765,3.6576,0.6096,298.555555555556,3.539605824,12.1307352,336992
3194411,10200603,"SO2",0.002,30.48,0.9144,477.444444444444,0.4063467485952,0.6199632,332618
3194611,20200254,"VOC",0.0516,5.7912,0.39624,633,1.22705391337114,9.9505008,486210
3194711,40200706,"VOC",0.175,9.144,0.85344,294.111111111111,1.94913350146714,3.4101024,332323
3194911,50100701,"VOC",17.8,3.048,0.3048,310.777777777778,4.71948387094886,64.7032488,221320
3195011,40202108,"VOC",1.9815,15.24,1.28016,321.888888888889,23.5973627210511,18.3309768,339995
3197811,20100201,"NOX",25.6,30.48,3.3528,383,140.94710391168,15.97152,2211
3197911,30101899,"VOC",141.5,7.3152,0.57912,366.333333333333,4.6496262104064,17.28216,3261
3198011,30800730,"VOC",17.59,12.192,1.2192,298.555555555556,NA,11.79576,326191
3198211,50100410,"VOC",0.845076,9.144,0.27432,1033,NA,5.6388,562219
3198311,10200602,"VOC",0.04,7.3152,0.3048,497.444444444444,0.6116438863872,8.41248,3261
3198411,50200507,"VOC",1.01,10.9728,1.28016,449.666666666667,23.5964282651136,18.31848,562219
3198511,40200501,"VOC",118.649,13.716,0.6096,306.333333333333,4.53069545472,15.51432,331318
3198711,40202501,"VOC",25.41,4.572,0.9144,298,16.1887411966464,24.65832,332999
3198911,40201699,"VOC",7.8685,7.9248,1.2192,310.222222222222,2.8769916137472,2.46888,81121
3200111,50200505,"VOC",0.00222,5.4864,0.51816,590.222222222222,1.02742863995151,NA,812210
3200411,50200505,"PM25-PRI",0.0893333,6.096,0.1524,1170.77777777778,0.1175149133568,NA,812210
3200811,30588801,"PM25-PRI",0.1092,9.4488,0.97536,336.888888888889,8.05802875740703,NA,493110
3200911,30201899,"PM25-PRI",5.67,11.5824,0.377952,319.666666666667,0.877822244352,NA,311352
3201011,40500101,"VOC",3.432,11.2776,0.64008,433,3.55848183393823,NA,323111
3201111,30990003,"PM25-PRI",0.52439,19.812,0.9144,430.222222222222,1.58668636014351,NA,332111
3201211,10200602,"NOX",8.23004,28.956,1.143,464.111111111111,9.03826454082831,NA,311821
3201311,10200501,"NH3",7.1e-05,24.384,0.6096,464.111111111111,7.55115720341023,NA,424710
3201411,30201935,"PM25-PRI",0.043764,14.9352,0.54864,322.444444444444,2.6646152643072,NA,311999
3201611,10200602,"NOX",0.4368,12.192,1.12776,455.777777777778,8.18592745840911,NA,323113
3201711,30901098,"VOC",0.04004,7.9248,0.1524,294.111111111111,0.471945555410227,NA,325998
3201911,30700401,"VOC",7.5239,15.5448,0.88392,308,2.82271671388431,NA,322211
3202111,30400199,"PM25-PRI",0.00829787,14.6304,0.82296,426.333333333333,4.65056916139791,NA,323113
3202311,10300602,"PM25-PRI",0.478733,39.624,0.9144,410.777777777778,3.20074661588751,NA,622110
3202511,40290013,"VOC",0.010549,15.24,0.758952,575.777777777778,4.049309062656,NA,327215
3202611,10200603,"PM25-PRI",0.044909,11.5824,0.82296,444.666666666667,4.1809823993088,NA,325910
3202711,30203203,"PM25-PRI",0.032292,24.6888,0.70104,308,5.75020576015903,NA,311812
3203111,10300603,"NH3",0.008736,35.6616,2.02692,408,0.7079211648,NA,611310
3203211,20300101,"NOX",0.0322,100.2792,2.7432,603.555555555556,2.605149886464,NA,721110
3203311,20200201,"VOC",0.3731,51.816,1.2192,449.666666666667,31.1485312512,NA,311352
3203411,10300602,"SO2",0.009996,76.2,3.048,466.333333333333,33.0363191362102,NA,221310
3203511,20200102,"NOX",0.24564,12.192,0.3048,750.222222222222,1.65181510730511,NA,221310
3203711,40202599,"VOC",0.3,10.0584,0.765048,316.333333333333,3.82277428992,NA,331210
3203811,10200602,"VOC",0.943488,54.864,1.3716,390.777777777778,5.58927262592271,NA,325998
3203911,30400102,"PM25-PRI",1.36448,13.4112,1.00584,491.888888888889,7.38314485752591,NA,331513
3204011,10200602,"PM25-PRI",0.078288,24.384,0.6096,449.666666666667,4.15502434603791,NA,335313
3204311,30199998,"VOC",0.4368,14.9352,0.6096,358.555555555556,2.33849863716111,NA,326160
3204611,40100205,"VOC",4.2,8.5344,0.57912,305.222222222222,2.25496393971471,NA,332721
3204811,20300101,"SO2",0.103,3.6576,1.03632,595.222222222222,21.5849863744054,NA,517911
3205111,30901018,"PM25-PRI",0.265468,10.668,1.353312,326.333333333333,14.30000752896,NA,332813
3205211,40301009,"VOC",0.1566,10.0584,0.100584,294.111111111111,0.0009429509915136,NA,921110
3205311,30199998,"PM25-PRI",0.07251,7.3152,0.1524,294.111111111111,0.14158423296,NA,424690
3205411,30203201,"VOC",60.579,15.24,0.3048,393,0.782015025592627,NA,311812
3205511,39999994,"VOC",0.167,11.8872,0.88392,335.777777777778,2.89775635735311,NA,312111
3205811,30901004,"PM25-PRI",0.0156,10.668,0.79248,305.222222222222,7.73852128225551,NA,332813
3206111,30500201,"PM25-PRI",0.031496,4.8768,1.3716,382.444444444444,25.8377066728704,NA,324121
3206311,30400224,"PM25-PRI",0.656,13.1064,0.88392,390.222222222222,9.5342822475264,NA,331529
3206411,30200608,"PM25-PRI",0.00016,11.8872,1.15824,299.111111111111,12.3579419124022,NA,424510
3206511,10100202,"NOX",1064.37,179.2224,6.6294,330.222222222222,597.20229462528,NA,221112
3206711,30500201,"SO2",0.0195,13.716,0.6096,394.111111111111,7.55115720341023,NA,324121
3206811,10300603,"PM25-PRI",0.0227136,10.668,0.557784,477.444444444444,0.259569205970227,NA,922140
3206911,50410420,"VOC",0.4368,4.2672,0.12192,295.777777777778,0.0972202294043136,NA,924120
3207011,30501101,"PM25-PRI",0.082485,6.096,0.3048,301.888888888889,1.88778788501023,NA,327390
3207711,30510598,"PM25-PRI",1.07406,16.1544,0.51816,300.777777777778,3.7194177998592,NA,423320
3207911,30299998,"PM25-PRI",0.11962,9.144,0.405384,322.444444444444,2.6646152643072,NA,444220
3208011,30200564,"PM25-PRI",0.0393822,74.676,1.225296,297.444444444444,19.53862414848,NA,424510
3208211,30501101,"PM25-PRI",0.0255,7.62,0.85344,301.888888888889,4.87946272745503,NA,327320
3208511,30200608,"PM25-PRI",8.7e-05,11.8872,1.15824,299.111111111111,12.3579419124022,NA,424510
