SCC,data.category.text,scc.level.one.text,scc.level.three.text,scc.level.two.text,sector.text,tier.1.description.text,tier.1.2.3.text,tier.2.description.text,naics.sector,naics.subsector,naics.summary,naics.industry
2460000000,Nonpoint,Solvent Utilization,All Processes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|99 Other,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460000030,Nonpoint,Solvent Utilization,All Processes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|99 Other,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460000055,Nonpoint,Solvent Utilization,All Processes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|99 Other,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460000060,Nonpoint,Solvent Utilization,All Processes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|99 Other,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460000065,Nonpoint,Solvent Utilization,All Processes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|99 Other,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460000070,Nonpoint,Solvent Utilization,All Processes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|99 Other,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460000165,Nonpoint,Solvent Utilization,All Processes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|99 Other,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460000170,Nonpoint,Solvent Utilization,All Processes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|99 Other,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460000185,Nonpoint,Solvent Utilization,All Processes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|99 Other,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460000250,Nonpoint,Solvent Utilization,All Processes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|99 Other,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460000260,Nonpoint,Solvent Utilization,All Processes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|99 Other,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460000285,Nonpoint,Solvent Utilization,All Processes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|99 Other,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460000300,Nonpoint,Solvent Utilization,All Processes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|99 Other,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460000330,Nonpoint,Solvent Utilization,All Processes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|99 Other,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460000340,Nonpoint,Solvent Utilization,All Processes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|99 Other,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460000345,Nonpoint,Solvent Utilization,All Processes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|99 Other,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460000350,Nonpoint,Solvent Utilization,All Processes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|99 Other,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460000370,Nonpoint,Solvent Utilization,All Processes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|99 Other,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460000385,Nonpoint,Solvent Utilization,All Processes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|99 Other,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460000999,Nonpoint,Solvent Utilization,All Processes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|99 Other,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460100000,Nonpoint,Solvent Utilization,All Personal Care Products,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460110000,Nonpoint,Solvent Utilization,Personal Care Products: Hair Care Products,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460120000,Nonpoint,Solvent Utilization,Personal Care Products: Deodorants and Antiperspirants,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460130000,Nonpoint,Solvent Utilization,Personal Care Products: Fragrance Products,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460140000,Nonpoint,Solvent Utilization,Personal Care Products: Powders,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460150000,Nonpoint,Solvent Utilization,Personal Care Products: Nail Care Products,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460160000,Nonpoint,Solvent Utilization,Personal Care Products: Facial and Body Treatments,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460170000,Nonpoint,Solvent Utilization,Personal Care Products: Oral Care Products,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460180000,Nonpoint,Solvent Utilization,Personal Care Products: Health Use Products (External Only),Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460190000,Nonpoint,Solvent Utilization,Personal Care Products: Miscellaneous Personal Care Products,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460200000,Nonpoint,Solvent Utilization,All Household Products,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460210000,Nonpoint,Solvent Utilization,Household Products: Hard Surface Cleaners,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460220000,Nonpoint,Solvent Utilization,Household Products: Laundry Products,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460230000,Nonpoint,Solvent Utilization,Household Products: Fabric and Carpet Care Products,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460240000,Nonpoint,Solvent Utilization,Household Products: Dishwashing Products,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460250000,Nonpoint,Solvent Utilization,Household Products: Waxes and Polishes,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460260000,Nonpoint,Solvent Utilization,Household Products: Air Fresheners,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460270000,Nonpoint,Solvent Utilization,Household Products: Shoe and Leather Care Products,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460290000,Nonpoint,Solvent Utilization,Household Products: Miscellaneous Household Products,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460400000,Nonpoint,Solvent Utilization,All Automotive Aftermarket Products,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460410000,Nonpoint,Solvent Utilization,Automotive Aftermarket Products: Detailing Products,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460420000,Nonpoint,Solvent Utilization,Automotive Aftermarket Products: Maintenance and Repair Products,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460500000,Nonpoint,Solvent Utilization,All Coatings and Related Products,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460510000,Nonpoint,Solvent Utilization,Coatings and Related Products: Aerosol Spray Paints,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
2460520000,Nonpoint,Solvent Utilization,Coatings and Related Products: Coating Related Products,Miscellaneous Non-industrial: Consumer and Commercial,Solvent - Consumer & Commercial Solvent Use,Solvent Utilization,08 Solvent Utilization|06 Nonindustrial|05 Consumer Solvents,Nonindustrial,No attribution,No attribution,No attribution,No attribution
